"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"550","US consumers willing to try #AmazonGo but not willing to pay extra for high tech #shopping experience… https://t.co/i0fjDqFR0O",FALSE,12,NA,2016-12-13 15:54:54,TRUE,NA,"808701739587239936",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","StatistaCharts",5,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/580302494129090560/-Z4ses-s_normal.jpg"
"551","This week on the #JasonandScotShow is a deep dive into #AmazonGo. Take a listen: https://t.co/GrLiMU8aRY @retailgeek @scotwingo",FALSE,0,NA,2016-12-13 15:52:38,FALSE,NA,"808701168591441921",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","channeladvisor",1,FALSE,FALSE,NA,NA,"Raleigh, North Carolina","en","http://pbs.twimg.com/profile_images/475011818184642560/XBoJu0Fq_normal.jpeg"
"552","RT @JulianeBLarsen: Panicking because of #AmazonGo? Don't! Think about how you can join the #inspiringretail movement instead. #retail
http…",FALSE,0,NA,2016-12-13 15:49:32,FALSE,NA,"808700388123770880",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","RetailNext",1,TRUE,FALSE,NA,NA,"San Jose, California","en","http://pbs.twimg.com/profile_images/430824310236659712/Gp4ebTAz_normal.png"
"553","Panicking because of #AmazonGo? Don't! Think about how you can join the #inspiringretail movement instead. #retail
https://t.co/DA5n34hWzI",FALSE,1,NA,2016-12-13 15:42:33,FALSE,NA,"808698632564260865",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JulianeBLarsen",1,FALSE,FALSE,NA,NA,"Danmark","en-gb","http://pbs.twimg.com/profile_images/751037703655976960/wSxp5xv0_normal.jpg"
"554","Tweeted about this last week; quick insight into #AmazonGo https://t.co/h0mwLBn5Pr",FALSE,1,NA,2016-12-13 15:41:00,FALSE,NA,"808698242670166017",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","PaulAllenLondon",0,FALSE,FALSE,NA,NA,"London","en","http://pbs.twimg.com/profile_images/378800000585656227/ddef824e6f4ca0a1c7e42f8305736540_normal.png"
"555","#AmazonGo &amp; Contactless – How invisible #payments &amp; #banks not doing their job

https://t.co/2ZLI4gh6IM via… https://t.co/ltE2jz85zL",FALSE,1,NA,2016-12-13 15:26:57,TRUE,NA,"808694708285403136",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","HannesBernstein",0,FALSE,FALSE,NA,NA,"Frankfurt am Main, Hessen","de","http://pbs.twimg.com/profile_images/626668776889581569/cmmbJgUv_normal.jpg"
"556","RT @ScottZoldi: Will a #selfdriving car take you to an #AmazonGo store? My #2017predictions for #AI, #IoT, #analytics and #bigdata: https:/…",FALSE,0,NA,2016-12-13 15:24:08,FALSE,NA,"808693997229248512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JohnSnowai",34,TRUE,FALSE,NA,NA,"Anywhere","en","http://pbs.twimg.com/profile_images/800418554948550660/kFRZG2LG_normal.jpg"
"557","New on the blog by @bridgetjohns ~&gt; what #AmazonGo means to retailers of all segments #inspiringretail https://t.co/VCSp2V9AUl",FALSE,0,NA,2016-12-13 15:16:01,FALSE,NA,"808691955060314114",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","RetailNext",0,FALSE,FALSE,NA,NA,"San Jose, California","en","http://pbs.twimg.com/profile_images/430824310236659712/Gp4ebTAz_normal.png"
"558","Find out more about #AmazonGo and the new “just walk out technology"". Yes, that's what they've called the tech https://t.co/PDYAOTmOp6",FALSE,0,NA,2016-12-13 15:15:06,FALSE,NA,"808691724675584000",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","ContradoDigital",0,FALSE,FALSE,NA,NA,"Blackburn, Lancashire, UK","en","http://pbs.twimg.com/profile_images/378800000011680481/ba40586434d6ea8f03f8ce289837a382_normal.png"
"559","#AmazonGo is making retailers everywhere rethink time &amp; trust, the latest #cx rewards: https://t.co/FMyZso6JvB https://t.co/QoEu2fpJRy",FALSE,0,NA,2016-12-13 15:15:04,FALSE,NA,"808691715649536001",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","StellarLoyalty",0,FALSE,FALSE,NA,NA,"Foster City, CA","en","http://pbs.twimg.com/profile_images/519577211351736321/kVrqhE8f_normal.jpeg"
"560","#AmazonGo &amp; Contactless – How invisible #payments &amp; #banks not doing their job

https://t.co/Bjf5HFCV7Q via… https://t.co/GXN8cdvzMX",FALSE,3,NA,2016-12-13 15:06:58,TRUE,NA,"808689677159071744",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","AilleneRuby",0,FALSE,FALSE,NA,NA,"New York, USA","de","http://pbs.twimg.com/profile_images/626324166111793152/5hKT-WC__normal.jpg"
"561","""Go shopping for your favorite stuff and walk straight toward the exit like you stole it."" @amazon #AmazonGo… https://t.co/GMc7E09fm3",FALSE,1,NA,2016-12-13 15:05:21,TRUE,NA,"808689271783694336",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","BoldGlobalMedia",0,FALSE,FALSE,NA,NA,"New York, USA","en","http://pbs.twimg.com/profile_images/786741842209546241/VjYh0-15_normal.jpg"
"562","Find out more about #AmazonGo and the new “just walk out technology"". Yes, that's what they've called the tech https://t.co/zHfDQb78CU",FALSE,0,NA,2016-12-13 15:05:05,FALSE,NA,"808689202565181441",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","MickCropper",0,FALSE,FALSE,NA,NA,"Blackburn, UK","en","http://pbs.twimg.com/profile_images/378800000022183154/f4343991261beb059aa8c5d6298a05a0_normal.png"
"563","#AmazonGo grocery stores were predicted in a IBM commercial 10 yrs ago.
https://t.co/Ha83SI5laA",FALSE,0,NA,2016-12-13 15:02:37,FALSE,NA,"808688584584675328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CarFan_5801",0,FALSE,FALSE,NA,NA,"Orion spiral arm- Sol 3 ","en","http://pbs.twimg.com/profile_images/797129793519030272/sYEY9qBx_normal.jpg"
"564","#AmazonGo shows why #retailers are struggling https://t.co/rEywgJJY2F New post from me https://t.co/7mbJLu1ngl",FALSE,0,NA,2016-12-13 15:01:46,FALSE,NA,"808688369555406848",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Mikeanthony6000",0,FALSE,FALSE,NA,NA,"Bangkok","en","http://pbs.twimg.com/profile_images/504106179178418176/Q7IYneBQ_normal.jpeg"
"565","What retailers must remember about #custexp amid the #AmazonGo hype - https://t.co/8QXhc3mwCC - @micahsolomon https://t.co/aFMgiaUP4c",FALSE,0,NA,2016-12-13 14:56:01,FALSE,NA,"808686920465346560",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","vistarites",1,FALSE,FALSE,NA,NA,"UK","en","http://pbs.twimg.com/profile_images/604210965387808768/UhwoF4X6_normal.jpg"
"566","What trait does @amazon &amp; Maverick share? #AmazonGo's technology lets customers get in and out fast:… https://t.co/KOgFy2keKd",FALSE,4,NA,2016-12-13 14:52:21,TRUE,NA,"808685997361917952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","styl",0,FALSE,FALSE,NA,NA,"CHI | NYC | LA","en","http://pbs.twimg.com/profile_images/519563309716996097/BqRhGHht_normal.png"
"567","The latest The McCombs #eCommerce Daily! https://t.co/ch28JzDRnz #retail #amazongo",FALSE,0,NA,2016-12-13 14:50:51,FALSE,NA,"808685619882983424",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","richmccombs",0,FALSE,FALSE,NA,NA,"USA","en","http://pbs.twimg.com/profile_images/619151906271686656/xN1xwlI1_normal.jpg"
"568","See what our Digital Business Consultant Hugh Fletcher had to say about the launch of #AmazonGo here: https://t.co/9KUC6T8zfZ #retail #tech",FALSE,1,NA,2016-12-13 14:50:23,FALSE,NA,"808685505269395456",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","SalmonLtd",0,FALSE,FALSE,NA,NA,"UK","en","http://pbs.twimg.com/profile_images/746028034105417728/mQih0mTU_normal.jpg"
"569","RT @eshasays: Amazon Go. Neat concept. Implementation remains to be seen. #AmazonGo #Technology #GroceryShopping https://t.co/J3FJhFBhMh",FALSE,0,NA,2016-12-13 14:43:49,FALSE,NA,"808683850058625024",NA,"<a href=""http://www.jiffyjoseph.com"" rel=""nofollow"">ChennaiFloodRescue</a>","JiffyJoseph",1,TRUE,FALSE,NA,NA,"Singapore","en","http://pbs.twimg.com/profile_images/497339265987006465/AolSTbbc_normal.jpeg"
"570","Amazon Go. Neat concept. Implementation remains to be seen. #AmazonGo #Technology #GroceryShopping https://t.co/J3FJhFBhMh",FALSE,0,NA,2016-12-13 14:43:23,FALSE,NA,"808683740822126592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","eshasays",1,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/577462393464332288/KeDpyjPB_normal.jpeg"
"571","RT @s_naujoks: Introducing #AmazonGo and the world’s most advanced shopping technology https://t.co/iupa3rl1Na @KSchleife",FALSE,0,NA,2016-12-13 14:42:43,FALSE,NA,"808683575923081217",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KSchleife",1,TRUE,FALSE,NA,NA,"Berlin","de","http://pbs.twimg.com/profile_images/473488202150338563/Arj6pXjE_normal.jpeg"
"572","RT @prfsn: Read our head of consultancy's @ycoello article on #AmazonGo and its impact for retailers #tech https://t.co/tJo990xk7p @Talking…",FALSE,0,NA,2016-12-13 14:32:53,FALSE,NA,"808681101099208704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ycoello",3,TRUE,FALSE,NA,NA,"London","en","http://pbs.twimg.com/profile_images/484418209274019841/vfs2pFvX_normal.jpeg"
"573","What #Retailers Must Remember About #customerexperience Amid The #AmazonGo Hype https://t.co/cSNSs9DU3k @Forbes https://t.co/pmM2AiVYtH",FALSE,0,NA,2016-12-13 14:26:24,FALSE,NA,"808679466725687296",NA,"<a href=""http://www.twitshot.com"" rel=""nofollow"">Twitshot.com</a>","OncamGrandeye",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/638718156673011712/szZtIEhK_normal.jpg"
"574","@amazon Raising the bar for grocery stores with #AmazonGo. No lines, no registers, just walk out. This is the future https://t.co/aH6bvZpOdL",FALSE,0,"amazon",2016-12-13 14:25:18,FALSE,NA,"808679193332551680","20793816","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","WeAreMoboster",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/768521619660603392/TAb2BzGu_normal.jpg"
"575","@DuenaBlomstrom @pascalbouvier Quite enjoyed your piece on #AmazonGo there, congrats Duena.",FALSE,1,"DuenaBlomstrom",2016-12-13 14:23:47,FALSE,"808297813771714560","808678809159553024","45117090","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mike_K_Spencer",0,FALSE,FALSE,NA,NA,"Montreal, Canada","en","http://pbs.twimg.com/profile_images/798032744915681280/9rIeN0oz_normal.jpg"
"576","Read our head of consultancy's @ycoello article on #AmazonGo and its impact for retailers #tech https://t.co/tJo990xk7p @TalkingRetail",FALSE,0,NA,2016-12-13 14:22:33,FALSE,NA,"808678499280101376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","prfsn",3,FALSE,FALSE,NA,NA,"London and Dubai","en","http://pbs.twimg.com/profile_images/763389437682315265/7zv4f2FU_normal.jpg"
"577","RT @jimmykimmel: EXCLUSIVE @IamGuillermo tries #AmazonGo… https://t.co/5GTnPwomun",FALSE,0,NA,2016-12-13 14:20:52,FALSE,NA,"808678077161054208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gavinpowers",153,TRUE,FALSE,NA,NA,"Mumbai, Maharashtra","en","http://pbs.twimg.com/profile_images/777038984698470401/uAWVcwZw_normal.jpg"
"578","It will be interesting to see if @Amazon face objections to registration of #AmazonGo in the EU … https://t.co/Owz95bRg5t",FALSE,0,NA,2016-12-13 14:19:58,FALSE,NA,"808677848613605378",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","TheTMNinja",0,FALSE,FALSE,NA,NA,"Dublin, Ireland","en","http://pbs.twimg.com/profile_images/777954031775916033/b_LBDT2A_normal.jpg"
"579","RT @MTNNG: #AmazonGo is said to be the world's most advanced shopping technology, a just walk out Shopping experience. #TechTuesday",FALSE,0,NA,2016-12-13 14:14:43,FALSE,NA,"808676526313050112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yahyau13",3,TRUE,FALSE,NA,NA,"Kano, Nigeria","en","http://pbs.twimg.com/profile_images/783387547615498240/gN1eHWrX_normal.jpg"
"580","RT @amazon: Introducing #AmazonGo, a new kind of store with no lines and no checkout. https://t.co/WMii0bWevi https://t.co/OmZdzobA5F",FALSE,0,NA,2016-12-13 14:02:29,FALSE,NA,"808673449514147844",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pandaman_1201",21839,TRUE,FALSE,NA,NA,"<U+6771><U+4EAC> <U+6749><U+4E26><U+533A>","ja","http://pbs.twimg.com/profile_images/764728039183822853/elPBznDF_normal.jpg"
"581","It's #BrainPicnic Tuesday. Today we're discussing #AmazonGo, the ground-breaking grocery store… https://t.co/prw5x27rxj",FALSE,0,NA,2016-12-13 13:29:07,FALSE,NA,"808665051758469120",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","RazorResearch",0,FALSE,FALSE,"-0.1098913","51.5182044","London","en","http://pbs.twimg.com/profile_images/806644232240893952/gOZ4vDwI_normal.jpg"
"582","RT @shathyan: With #AmazonGo on the horizon, how will #ecommerce continue to transform #CRE? We take a... https://t.co/uCz6EdDfHQ by #JHBer…",FALSE,0,NA,2016-12-13 13:15:38,FALSE,NA,"808661658470150144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnalytikaByCim",2,TRUE,FALSE,NA,NA,"Boston, MA","en","http://pbs.twimg.com/profile_images/702585949616648192/dr-rnVyA_normal.png"
"583","#AmazonGo is a new kind of store with no lines and no checkout. Watch the video: https://t.co/Y3dChEEwRo vía @amazon",FALSE,0,NA,2016-12-13 12:30:44,FALSE,NA,"808650361410060289",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gulfros8",0,FALSE,FALSE,NA,NA,"Valencia-Venezuela","es","http://pbs.twimg.com/profile_images/736719865445224448/zICrq8oo_normal.jpg"
"584","Have you seen the new #AmazonGo shopping technology? A virtual cart is automatically created for each customer! https://t.co/t1KG3mBCgK",FALSE,0,NA,2016-12-13 12:30:03,FALSE,NA,"808650187728007169",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","TIStv",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/602906543886114816/ocs0lIUb_normal.jpg"
"585","Well that wasn't long. #Amazon Go faces its first major competition... #AnythingGoes <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #AmazonGo… https://t.co/0Aks2I8cRE",FALSE,0,NA,2016-12-13 12:29:27,TRUE,NA,"808650039107219456",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","carlosdajackal",0,FALSE,FALSE,NA,NA,"London baby!","en","http://pbs.twimg.com/profile_images/769123189003804672/kotZ9wkM_normal.jpg"
"586","This weeks show #4YourEyezOnly by #GubmintName #bynkradio #SoundCloud #jcole #amazonGo #itunes #googleplay #podcast 
https://t.co/01YnN0YpNE",FALSE,0,NA,2016-12-13 12:28:24,FALSE,NA,"808649771875532800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RealShogunBeats",0,FALSE,FALSE,NA,NA,"Birmingham, AL","en","http://pbs.twimg.com/profile_images/785247344140947461/C_4nmUjP_normal.jpg"
"587","What does Amazon Go mean for the economy? #amazon #amazongo #economy https://t.co/TdcIEsKql7 https://t.co/pO59D8TbTv",FALSE,0,NA,2016-12-13 12:23:01,FALSE,NA,"808648419828973568",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","kacperstaniul",0,FALSE,FALSE,NA,NA,"Central Europe","en","http://pbs.twimg.com/profile_images/784792098193170432/NEvLWRV5_normal.jpg"
"588","See the revolutionary #Amazon #Go shopping experience and understand what it is all about!

#ibiixo #AmazonGo https://t.co/tpyyRLs6Kq",FALSE,0,NA,2016-12-13 12:19:10,FALSE,NA,"808647447392161792",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","ibiixo",0,FALSE,FALSE,NA,NA,"India","en","http://pbs.twimg.com/profile_images/504376510879236096/Zpxe1VYs_normal.jpeg"
"589","RT @wlfpack81: Yo b/t #AmazonGo &amp; this smart trash can. @amazon gonna be the new #skynet... #TBGWT #TheNerdOff",FALSE,0,NA,2016-12-13 12:08:28,FALSE,NA,"808644757492797440",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","rodimusprime",1,TRUE,FALSE,NA,NA,"I'm Not Cookies Yet.","en","http://pbs.twimg.com/profile_images/806004982902390785/KaOWg7tm_normal.jpg"
"590","RT @amazon: Introducing #AmazonGo, a new kind of store with no lines and no checkout. https://t.co/WMii0bWevi https://t.co/OmZdzobA5F",FALSE,0,NA,2016-12-13 11:57:24,FALSE,NA,"808641973569617920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maarcosh98",21839,TRUE,FALSE,NA,NA,"Tenerife +34 674 68 20 57","es","http://pbs.twimg.com/profile_images/671052225066741761/Ov8122S2_normal.jpg"
"591",".@panasonic tests self-service shopping basket in Japan. Can it compete with #AmazonGo? https://t.co/tZKRu4Mw5e",FALSE,0,NA,2016-12-13 11:53:39,FALSE,NA,"808641028639092736",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","smlotPCMag",0,FALSE,FALSE,NA,NA,"Edinburgh, U.K.","en","http://pbs.twimg.com/profile_images/3695279909/c9b5a93e36b207101707d412aa43f268_normal.jpeg"
"592","RT @amazon: Introducing #AmazonGo, a new kind of store with no lines and no checkout. https://t.co/WMii0bWevi https://t.co/OmZdzobA5F",FALSE,0,NA,2016-12-13 11:52:44,FALSE,NA,"808640797373583360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fawaz_089",21839,TRUE,FALSE,NA,NA,"kuwait","en","http://pbs.twimg.com/profile_images/809091001369231360/MNoOIoei_normal.jpg"
"593","RT @JoneMikkonen: No checkout lines in grocery stores anymore: https://t.co/uYhNBtJzoD #amazongo @iotforall @hannahlizwhite #iot",FALSE,0,NA,2016-12-13 11:46:23,FALSE,NA,"808639198739709952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GSCambrosio",2,TRUE,FALSE,NA,NA,"MONTECARLO - MONACO","en","http://pbs.twimg.com/profile_images/800011074019950592/F5HdL5Ka_normal.jpg"
"594","RT @JoneMikkonen: No checkout lines in grocery stores anymore: https://t.co/uYhNBtJzoD #amazongo @iotforall @hannahlizwhite #iot",FALSE,0,NA,2016-12-13 11:45:48,FALSE,NA,"808639053264551936",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","London_Lady",2,TRUE,FALSE,NA,NA,"London, England","en","http://pbs.twimg.com/profile_images/693543447551037440/E6_kfTbY_normal.png"
"595","No checkout lines in grocery stores anymore: https://t.co/uYhNBtJzoD #amazongo @iotforall @hannahlizwhite #iot",FALSE,2,NA,2016-12-13 11:41:36,FALSE,NA,"808637993485565952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JoneMikkonen",2,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/644041550838820864/oqKca_7T_normal.jpg"
